OrderDate,Month,Year,ProductName,SubcategoryName,CategoryName,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice,Prefix,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,HomeOwner,Occupation,Region,Country,Continent,OrderQuantity,OrderQuantity_MA3,OrderQuantity_MA6,OrderQuantity_pct_change
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,KRISTI,GARCIA,52,S,F,80000.0,3,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,JENNIFER,MOORE,73,M,F,40000.0,4,High School,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-18,6,2017,Bike Wash - Dissolver,Cleaners,Accessories,Multi,0,0,2.9733,7.95,MRS.,JENNIFER,TORRES,48,S,F,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-18,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,MAURICE,KUMAR,59,S,M,30000.0,1,Bachelors,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-18,6,2017,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,Silver,42,W,419.7784,769.49,MRS.,JENNIFER,TORRES,48,S,F,50000.0,2,Bachelors,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,JEREMIAH,LEWIS,45,M,M,40000.0,1,Graduate Degree,Y,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-18,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,JEREMIAH,LEWIS,45,M,M,40000.0,1,Graduate Degree,Y,Skilled Manual,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-18,6,2017,LL Road Tire,Tires and Tubes,Accessories,Black,0,0,8.0373,21.49,MRS.,JODI,ANAND,53,M,F,60000.0,4,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.5,1.0
2017-06-18,6,2017,"Road-250 Red, 58",Road Bikes,Bikes,Red,58,U,1320.6838,2181.5625,MR.,JON,XU,49,S,M,10000.0,2,High School,Y,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-18,6,2017,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,Silver,46,U,1117.8559,2071.4196,MRS.,JORDYN,SIMMONS,63,S,F,80000.0,2,Partial College,N,Skilled Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,Hydration Pack - 70 oz.,Hydration Packs,Accessories,Silver,70,0,20.5663,54.99,MRS.,JORDYN,SIMMONS,63,S,F,80000.0,2,Partial College,N,Skilled Manual,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,JULIA,ROGERS,48,S,F,60000.0,2,Bachelors,N,Skilled Manual,Northwest,United States,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-18,6,2017,"Touring-2000 Blue, 50",Touring Bikes,Bikes,Blue,50,U,755.1508,1214.85,MRS.,JULIA,ROGERS,48,S,F,60000.0,2,Bachelors,N,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-18,6,2017,"Racing Socks, L",Socks,Clothing,White,L,U,3.3623,8.99,MRS.,JULIA,COX,47,M,F,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,3,2.0,1.5,2.0
2017-06-18,6,2017,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,U,31.7244,48.0673,MRS.,JULIA,COX,47,M,F,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,1,1.6666666666666667,1.5,-0.6666666666666667
2017-06-18,6,2017,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,605.6492,1000.4375,MRS.,JULIA,COX,47,M,F,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,1,1.6666666666666667,1.5,0.0
2017-06-18,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,KAITLYN,COX,62,M,F,70000.0,4,High School,N,Professional,Southwest,United States,North America,3,1.6666666666666667,1.8333333333333333,2.0
2017-06-18,6,2017,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing,Multi,S,U,31.7244,48.0673,MRS.,KAITLYN,COX,62,M,F,70000.0,4,High School,N,Professional,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.6666666666666667
2017-06-18,6,2017,"Mountain-200 Black, 42",Mountain Bikes,Bikes,Black,42,U,1105.81,2049.0982,MRS.,KRISTI,GARCIA,52,S,F,80000.0,3,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,"Road-350-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,1082.51,1700.99,MR.,MAURICE,KUMAR,59,S,M,30000.0,1,Bachelors,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,SAMUEL,RUSSELL,46,M,M,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,NANCY,CHAPMAN,54,M,F,80000.0,4,Partial College,Y,Professional,Canada,Canada,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,RONALD,LOPEZ,37,S,M,20000.0,0,Partial High School,N,Manual,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,1.3333333333333333,-0.5
2017-06-18,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,ROSS,GUTIERREZ,47,S,M,50000.0,0,Graduate Degree,N,Skilled Manual,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,"Women's Mountain Shorts, L",Shorts,Clothing,Black,L,W,26.1763,69.99,MR.,SAMUEL,RUSSELL,46,M,M,60000.0,1,Graduate Degree,Y,Professional,Canada,Canada,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,SANDRA,GAO,56,M,F,30000.0,4,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,SEAN,WRIGHT,55,M,M,100000.0,1,Partial College,Y,Professional,Northwest,United States,North America,2,1.6666666666666667,1.5,0.0
2017-06-18,6,2017,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,46,U,1105.81,2049.0982,MR.,SEAN,WRIGHT,55,M,M,100000.0,1,Partial College,Y,Professional,Northwest,United States,North America,1,1.6666666666666667,1.3333333333333333,-0.5
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MS.,SHAWNA,CHANDER,40,S,F,30000.0,0,Partial College,N,Clerical,Germany,Germany,Europe,2,1.6666666666666667,1.5,1.0
2017-06-18,6,2017,"Road-350-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,1082.51,1700.99,MR.,TIMOTHY,PARKER,57,S,M,60000.0,1,Partial College,N,Skilled Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.5,-0.5
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,TREVOR,HUGHES,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-18,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,TREVOR,HUGHES,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MR.,TREVOR,HUGHES,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.6666666666666667,1.5,-0.5
2017-06-18,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,TREVOR,ALEXANDER,70,S,M,100000.0,3,Partial High School,N,Professional,Germany,Germany,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-18,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,TREVOR,ALEXANDER,70,S,M,100000.0,3,Partial High School,N,Professional,Germany,Germany,Europe,1,1.3333333333333333,1.5,-0.5
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,TRISHA,LIANG,65,M,F,60000.0,2,High School,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-18,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,TRISHA,LIANG,65,M,F,60000.0,2,High School,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MR.,WYATT,PRICE,70,S,M,130000.0,5,Graduate Degree,N,Professional,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,1.5,-0.5
2017-06-18,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,JENNIFER,MOORE,73,M,F,40000.0,4,High School,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.5,0.0
2017-06-18,6,2017,Hitch Rack - 4-Bike,Bike Racks,Accessories,Black,0,0,44.88,120.0,MR.,RONALD,LOPEZ,37,S,M,20000.0,0,Partial High School,N,Manual,United Kingdom,United Kingdom,Europe,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MS.,MEGAN,MILLER,40,S,F,60000.0,0,Partial College,N,Skilled Manual,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MR.,RONALD,LOPEZ,37,S,M,20000.0,0,Partial High School,N,Manual,United Kingdom,United Kingdom,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-18,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MR.,RAUL,NATH,56,S,M,20000.0,1,Partial College,N,Manual,France,France,Europe,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-18,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,NANCY,CHAPMAN,54,M,F,80000.0,4,Partial College,Y,Professional,Canada,Canada,North America,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-18,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,NANCY,CHAPMAN,54,M,F,80000.0,4,Partial College,Y,Professional,Canada,Canada,North America,1,1.0,1.1666666666666667,0.0
2017-06-18,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,NOAH,ANDERSON,49,M,M,120000.0,2,Bachelors,Y,Management,Southwest,United States,North America,3,1.6666666666666667,1.5,2.0
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,NOAH,ANDERSON,49,M,M,120000.0,2,Bachelors,Y,Management,Southwest,United States,North America,2,2.0,1.6666666666666667,-0.33333333333333337
2017-06-18,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MR.,NOAH,ANDERSON,49,M,M,120000.0,2,Bachelors,Y,Management,Southwest,United States,North America,2,2.3333333333333335,1.6666666666666667,0.0
2017-06-18,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,NOAH,ALEXANDER,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Northwest,United States,North America,2,2.0,1.8333333333333333,0.0
2017-06-18,6,2017,LL Road Tire,Tires and Tubes,Accessories,Black,0,0,8.0373,21.49,MR.,NOAH,ALEXANDER,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Northwest,United States,North America,2,2.0,2.0,0.0
2017-06-18,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,NOAH,ALEXANDER,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Northwest,United States,North America,1,1.6666666666666667,2.0,-0.5
2017-06-18,6,2017,"Road-750 Black, 44",Road Bikes,Bikes,Black,44,U,343.6496,539.99,MR.,NOAH,ALEXANDER,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Northwest,United States,North America,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-18,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,OLIVIA,COOPER,43,S,F,40000.0,3,Partial College,Y,Clerical,Southwest,United States,North America,3,1.6666666666666667,1.8333333333333333,2.0
2017-06-18,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MRS.,OLIVIA,COOPER,43,S,F,40000.0,3,Partial College,Y,Clerical,Southwest,United States,North America,2,2.0,1.8333333333333333,-0.33333333333333337
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,OLIVIA,COOPER,43,S,F,40000.0,3,Partial College,Y,Clerical,Southwest,United States,North America,2,2.3333333333333335,1.8333333333333333,0.0
2017-06-18,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MRS.,OLIVIA,COOPER,43,S,F,40000.0,3,Partial College,Y,Clerical,Southwest,United States,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-18,6,2017,"Mountain-500 Black, 44",Mountain Bikes,Bikes,Black,44,U,294.5797,539.99,MRS.,OLIVIA,COOPER,43,S,F,40000.0,3,Partial College,Y,Clerical,Southwest,United States,North America,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MS.,PRISCILLA,SHE,46,S,F,20000.0,0,Partial High School,Y,Manual,France,France,Europe,2,1.3333333333333333,1.8333333333333333,1.0
2017-06-18,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MS.,PRISCILLA,SHE,46,S,F,20000.0,0,Partial High School,Y,Manual,France,France,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MS.,PRISCILLA,SHE,46,S,F,20000.0,0,Partial High School,Y,Manual,France,France,Europe,1,1.6666666666666667,1.5,-0.5
2017-06-18,6,2017,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,Yellow,62,U,461.4448,742.35,MR.,RAUL,NATH,56,S,M,20000.0,1,Partial College,N,Manual,France,France,Europe,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MRS.,JENNIFER,MOORE,73,M,F,40000.0,4,High School,Y,Professional,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,JAMIE,LIU,65,M,F,20000.0,2,Partial College,Y,Manual,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,JENNIFER,THOMPSON,80,M,F,60000.0,3,Graduate Degree,Y,Management,Southwest,United States,North America,2,2.0,1.6666666666666667,0.0
2017-06-18,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,ASHLEY,BROWN,61,M,F,70000.0,4,Partial College,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-18,6,2017,Bike Wash - Dissolver,Cleaners,Accessories,Multi,0,0,2.9733,7.95,MR.,BENJAMIN,SHARMA,73,S,M,30000.0,4,High School,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-18,6,2017,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,Yellow,44,U,461.4448,742.35,MR.,BENJAMIN,SHARMA,73,S,M,30000.0,4,High School,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.6666666666666667,-0.5
2017-06-18,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,BRUCE,MORENO,48,M,M,80000.0,4,Graduate Degree,Y,Management,Australia,Australia,Pacific,1,1.3333333333333333,1.5,0.0
2017-06-18,6,2017,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,38,W,605.6492,1000.4375,MR.,BRUCE,MORENO,48,M,M,80000.0,4,Graduate Degree,Y,Management,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MR.,BRYCE,JAMES,57,M,M,80000.0,5,Partial College,Y,Professional,Canada,Canada,North America,3,1.6666666666666667,1.5,2.0
2017-06-18,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MRS.,CAROL,XU,71,M,F,110000.0,3,Bachelors,N,Management,Germany,Germany,Europe,1,1.6666666666666667,1.5,-0.6666666666666667
2017-06-18,6,2017,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,U,31.7244,48.0673,MRS.,ASHLEY,BROWN,61,M,F,70000.0,4,Partial College,Y,Professional,Southwest,United States,North America,1,1.6666666666666667,1.3333333333333333,0.0
2017-06-18,6,2017,"Road-750 Black, 58",Road Bikes,Bikes,Black,58,U,343.6496,539.99,MRS.,CAROL,XU,71,M,F,110000.0,3,Bachelors,N,Management,Germany,Germany,Europe,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,38,U,1117.8559,2071.4196,MR.,CODY,MURPHY,49,S,M,70000.0,0,Bachelors,N,Professional,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,DALTON,PEREZ,60,M,M,90000.0,2,Partial College,Y,Professional,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MR.,DALTON,PEREZ,60,M,M,90000.0,2,Partial College,Y,Professional,Canada,Canada,North America,2,1.6666666666666667,1.3333333333333333,0.0
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,DEANNA,CHANDRA,62,M,F,130000.0,3,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,2,2.0,1.5,0.0
2017-06-18,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,DEANNA,CHANDRA,62,M,F,130000.0,3,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,2,2.0,1.6666666666666667,0.0
2017-06-18,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MRS.,DEANNA,CHANDRA,62,M,F,130000.0,3,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,2,2.0,1.8333333333333333,0.0
2017-06-18,6,2017,"Touring-1000 Blue, 60",Touring Bikes,Bikes,Blue,60,U,1481.9379,2384.07,MRS.,DEANNA,CHANDRA,62,M,F,130000.0,3,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,1.8333333333333333,-0.5
2017-06-18,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,CODY,MURPHY,49,S,M,70000.0,0,Bachelors,N,Professional,Southwest,United States,North America,2,1.6666666666666667,1.8333333333333333,1.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,ASHLEY,BROWN,61,M,F,70000.0,4,Partial College,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.8333333333333333,0.0
2017-06-18,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MR.,ARMANDO,BLANCO,53,S,M,50000.0,4,Bachelors,Y,Skilled Manual,Canada,Canada,North America,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-18,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MR.,ARMANDO,BLANCO,53,S,M,50000.0,4,Bachelors,Y,Skilled Manual,Canada,Canada,North America,1,1.3333333333333333,1.5,0.0
2017-06-18,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MRS.,JENNIFER,THOMPSON,80,M,F,60000.0,3,Graduate Degree,Y,Management,Southwest,United States,North America,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MR.,AARON,GONZALES,46,M,M,60000.0,1,Graduate Degree,Y,Skilled Manual,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-18,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,AARON,GONZALES,46,M,M,60000.0,1,Graduate Degree,Y,Skilled Manual,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-18,6,2017,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing,Multi,M,U,31.7244,48.0673,MR.,AARON,GONZALES,46,M,M,60000.0,1,Graduate Degree,Y,Skilled Manual,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,"Road-350-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,1082.51,1700.99,MR.,AARON,GONZALES,46,M,M,60000.0,1,Graduate Degree,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,ABIGAIL,MILLER,76,M,F,120000.0,2,Graduate Degree,Y,Management,Southwest,United States,North America,2,1.3333333333333333,1.5,1.0
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,ABIGAIL,MILLER,76,M,F,120000.0,2,Graduate Degree,Y,Management,Southwest,United States,North America,2,1.6666666666666667,1.5,0.0
2017-06-18,6,2017,All-Purpose Bike Stand,Bike Stands,Accessories,Black,0,0,59.466,159.0,MRS.,ABIGAIL,MILLER,76,M,F,120000.0,2,Graduate Degree,Y,Management,Southwest,United States,North America,1,1.6666666666666667,1.3333333333333333,-0.5
2017-06-18,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,ABIGAIL,DIAZ,61,M,F,70000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-18,6,2017,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,46,U,1105.81,2049.0982,MRS.,ABIGAIL,DIAZ,61,M,F,70000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,ABIGAIL,DIAZ,61,M,F,70000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-18,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MRS.,ABIGAIL,DIAZ,61,M,F,70000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,1.0,1.1666666666666667,0.0
2017-06-18,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MR.,ANDREW,LEE,58,M,M,60000.0,4,Bachelors,Y,Professional,Southwest,United States,North America,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-18,6,2017,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,605.6492,1000.4375,MRS.,ANGELA,WATSON,63,M,F,10000.0,2,Partial College,Y,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-18,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MRS.,ANGELA,WATSON,63,M,F,10000.0,2,Partial College,Y,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-18,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,ARMANDO,BLANCO,53,S,M,50000.0,4,Bachelors,Y,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.3333333333333333,1.0
